Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2025-01-12T20:00:53.399Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(702, 93, 29)
(823, 88, 29)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:02:40.655Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(550, 107, 32)
(702, 93, 32)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:02:42.030Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(550, 107, 29)
(702, 93, 29)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:02:44.551Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(550, 107, 32)
(702, 93, 32)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:02:45.954Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(550, 107, 29)
(702, 93, 29)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:03:47.144Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(377, 106, 32)
(550, 107, 32)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:03:48.195Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(377, 106, 29)
(550, 107, 29)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:05:07.651Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(377, 106, 32)
(550, 107, 32)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:05:09.201Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(377, 106, 29)
(550, 107, 29)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:08:43.647Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(249, 106, -62)
(377, 106, 32)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:08:45.799Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(252, 106, -62)
(377, 106, 29)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:08:46.897Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(252, 106, -62)
(377, 106, 29)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:08:49.452Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(249, 106, -62)
(377, 106, 32)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:13:54.044Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(171, 68, -461)
(252, 106, -62)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:13:56.191Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(168, 68, -461)
(249, 106, -62)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:13:57.442Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(168, 68, -461)
(249, 106, -62)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:13:59.342Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(171, 68, -461)
(252, 106, -62)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:15:47.296Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(136, 74, -897)
(168, 68, -461)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:15:48.296Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(139, 74, -897)
(171, 68, -461)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:15:49.547Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(139, 74, -897)
(171, 68, -461)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:15:50.797Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(136, 74, -897)
(168, 68, -461)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:17:01.606Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(136, 74, -897)
(136, 79, -1114)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:17:02.698Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(139, 74, -897)
(139, 79, -1114)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:17:03.557Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(139, 74, -897)
(139, 79, -1114)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:17:05.265Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(136, 74, -897)
(136, 79, -1114)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:19:36.953Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(-164, 76, -1240)
(136, 79, -1114)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:19:38.096Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(-164, 76, -1243)
(139, 79, -1114)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:19:39.501Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(-164, 76, -1243)
(139, 79, -1114)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:19:40.701Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(-164, 76, -1240)
(136, 79, -1114)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:28:05.654Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1296, 67, 985)
(1355, 67, 279)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:28:06.806Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1293, 67, 985)
(1352, 67, 279)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:28:07.704Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1293, 67, 985)
(1352, 67, 279)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:28:10.704Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1296, 67, 985)
(1355, 67, 279)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:28:36.895Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1352, 67, 164)
(1352, 67, 279)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:28:38.843Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1355, 67, 164)
(1355, 67, 279)","DELETE","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}","{}"
"2025-01-12T20:28:40.345Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1355, 67, 164)
(1355, 67, 279)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:28:41.653Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1352, 67, 164)
(1352, 67, 279)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": false
}"
"2025-01-12T20:29:32.113Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-2302783896800356676]","3","","EDIT","{
  ""route_ids"": [
    -4384234547230158249
  ]
}","{
  ""route_ids"": []
}"
"2025-01-12T20:29:39.170Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[4072046669252525124]","4","","EDIT","{
  ""route_ids"": [
    -4384234547230158249
  ]
}","{
  ""route_ids"": []
}"
"2025-01-12T20:30:55.948Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-2302783896800356676]","3","","EDIT","{
  ""route_ids"": []
}","{
  ""route_ids"": [
    -4384234547230158249
  ]
}"
"2025-01-12T20:32:10.001Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[4072046669252525124]","4","","EDIT","{
  ""route_ids"": []
}","{
  ""route_ids"": [
    -4384234547230158249
  ]
}"
"2025-01-12T20:35:06.153Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-526977496524728842]","","","CREATE","{}","{
  ""id"": -526977496524728842,
  ""transport_mode"": ""TRAIN"",
  ""name"": """",
  ""color"": 0,
  ""platform_ids"": [
    3039651472770847376
  ],
  ""custom_destinations"": [
    """"
  ],
  ""route_type"": ""NORMAL"",
  ""is_light_rail_route"": false,
  ""is_route_hidden"": false,
  ""disable_next_station_announcements"": false,
  ""light_rail_route_number"": """",
  ""circular_state"": ""NONE""
}"
"2025-01-12T20:35:07.061Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-526977496524728842]","","","EDIT","{
  ""platform_ids"": [
    3039651472770847376
  ],
  ""custom_destinations"": [
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    -638163610075172761
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}"
"2025-01-12T20:35:12.309Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-526977496524728842]","","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    -638163610075172761
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    -638163610075172761,
    -724154144081538667
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}"
"2025-01-12T20:35:14.419Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-526977496524728842]","","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    -638163610075172761,
    -724154144081538667
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}"
"2025-01-12T20:35:20.293Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-526977496524728842]","","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    -724154144081538667
  ],
  ""custom_destinations"": [
    """"
  ]
}"
"2025-01-12T20:35:20.643Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-526977496524728842]","","","EDIT","{
  ""platform_ids"": [
    -724154144081538667
  ],
  ""custom_destinations"": [
    """"
  ]
}","{
  ""platform_ids"": [],
  ""custom_destinations"": []
}"
"2025-01-12T20:35:24.214Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-526977496524728842]","","","EDIT","{
  ""platform_ids"": [],
  ""custom_destinations"": []
}","{
  ""platform_ids"": [
    3039651472770847376
  ],
  ""custom_destinations"": [
    """"
  ]
}"
"2025-01-12T20:35:28.154Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-526977496524728842]","","","EDIT","{
  ""platform_ids"": [
    3039651472770847376
  ],
  ""custom_destinations"": [
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}"
"2025-01-12T20:35:33.372Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-526977496524728842]","","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667,
    7125875103425886793
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}"
"2025-01-12T20:35:53.646Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-526977496524728842]","","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667,
    7125875103425886793
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667,
    7125875103425886793,
    8856239137531478106
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """"
  ]
}"
"2025-01-12T20:35:58.269Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-526977496524728842]","","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667,
    7125875103425886793,
    8856239137531478106
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667,
    7125875103425886793,
    8856239137531478106,
    7273813304548800009
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """",
    """"
  ]
}"
"2025-01-12T20:35:59.665Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-526977496524728842]","1","","EDIT","{
  ""name"": """",
  ""color"": 0
}","{
  ""name"": ""1"",
  ""color"": 65525
}"
"2025-01-12T20:36:10.646Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[4641248639213929278]","1","","EDIT","{
  ""route_ids"": [
    -4384234547230158249
  ]
}","{
  ""route_ids"": [
    -526977496524728842
  ]
}"
"2025-01-12T20:36:21.341Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[7491297489837489598]","2","","EDIT","{
  ""route_ids"": [
    -4384234547230158249
  ]
}","{
  ""route_ids"": [
    -526977496524728842
  ]
}"
"2025-01-12T20:36:30.421Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-2302783896800356676]","3","","EDIT","{
  ""route_ids"": [
    -4384234547230158249
  ]
}","{
  ""route_ids"": [
    -526977496524728842
  ]
}"
"2025-01-12T20:36:38.139Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[4072046669252525124]","4","","EDIT","{
  ""route_ids"": [
    -4384234547230158249
  ]
}","{
  ""route_ids"": [
    -526977496524728842
  ]
}"
